Date,Temp (°C),Humidity (%),Season,Solar Energy (kWh),Precipitation (mm),Population,Total Usage (kWh),Urban Household (kWh),Urban Industrial (kWh),Urban Commercial (kWh),Urban Others (kWh),Rural Household (kWh),Rural Industrial (kWh),Rural Commercial (kWh),Rural Others (kWh),Period,Day,Month,Year,Season_Autumn,Season_Monsoon,Season_Post-Monsoon,Season_Summer,Season_Winter,Period_Lockdown,Period_Post-lockdown,Period_Pre-lockdown,Lag1_TotalEnergy,Lag2_TotalEnergy,Lag3_TotalEnergy
2018-10-02,20.5,50.2,4,18.3,0.0,3130000,3234.100115,662.906476,883.8753014,441.9376507,220.9688253,686.0517395,274.4206958,274.4206958,137.2103479,2,10,2,2018,0,0,0,0,1,0,0,1,3297.1237739999997,3827.0886179999998,3923.193047
2018-10-03,26.5,50.2,3,21.9,0.0,3130000,4388.285419,666.8970656,889.1960875,444.5980437,222.2990219,706.9001436,282.7600574,282.7600574,141.3800287,2,10,3,2018,0,0,0,1,0,0,0,1,3234.100115,3297.1237739999997,3827.0886179999998
2018-10-04,27.6,41.7,3,23.4,0.0,3130000,4270.904839,652.0666449,869.4221932,434.7110966,217.3555483,678.5514161,271.4205664,271.4205664,135.7102832,2,10,4,2018,0,0,0,1,0,0,0,1,4388.285419,3234.100115,3297.1237739999997
2018-10-05,30.0,57.0,3,25.1,0.4,3130000,4938.266236,769.5957302,1026.12764,513.0638201,256.5319101,753.5869407,301.4347763,301.4347763,150.7173881,2,10,5,2018,0,0,0,1,0,0,0,1,4270.904838,4388.285419,3234.100115
2018-10-06,25.6,84.1,1,16.6,0.4,3130000,3410.177184,688.5726624,918.0968832,459.0484416,229.5242208,832.596077,333.0384308,333.0384308,166.5192154,2,10,6,2018,0,1,0,0,0,0,0,1,4938.2662359999995,4270.904838,4388.285419
2018-10-07,23.2,91.9,1,4.4,3.0,3130000,3604.822144,757.580357,1010.107143,505.0535713,252.5267857,825.5796109,330.2318444,330.2318444,165.1159222,2,10,7,2018,0,1,0,0,0,0,0,1,3410.177184,4938.2662359999995,4270.904838
2018-10-08,23.9,86.8,1,14.0,0.1,3130000,3293.259925,656.873474,875.8312987,437.9156494,218.9578247,808.2164781,323.2865912,323.2865912,161.6432956,2,10,8,2018,0,1,0,0,0,0,0,1,3604.8221439999998,3410.177184,4938.2662359999995
2018-10-09,23.7,78.6,1,18.3,0.3,3130000,3569.271101,784.9849123,1046.64655,523.3232748,261.6616374,749.0942476,299.637699,299.637699,149.8188495,2,10,9,2018,0,1,0,0,0,0,0,1,3293.2599250000003,3604.8221439999998,3410.177184
2018-10-10,25.8,78.5,2,19.0,0.0,3130000,3694.334103,676.0493082,901.3990776,450.6995388,225.3497694,774.0407227,309.6162891,309.6162891,154.8081445,2,10,10,2018,0,0,1,0,0,0,0,1,3569.271102,3293.2599250000003,3604.8221439999998
2018-10-11,24.0,62.4,2,19.7,0.0,3130000,3959.946835,745.3006243,993.7341657,496.8670829,248.4335414,790.2739477,316.1095791,316.1095791,158.0547895,2,10,11,2018,0,0,1,0,0,0,0,1,3694.334103,3569.271102,3293.2599250000003
2018-10-12,20.8,59.3,4,19.0,0.0,3130000,3745.102858,760.7783659,1014.371155,507.1855773,253.5927886,756.1801568,302.4720627,302.4720627,151.2360314,2,10,12,2018,0,0,0,0,1,0,0,1,3959.9468340000003,3694.334103,3569.271102
2018-11-01,21.8,64.3,4,16.6,0.0,3130000,3212.797986,647.6680518,863.5574024,431.7787012,215.8893506,703.9904781,281.5961913,281.5961913,140.7980956,2,11,1,2018,0,0,0,0,1,0,0,1,3745.102858,3959.9468340000003,3694.334103
2018-11-02,21.2,57.8,4,19.9,0.1,3130000,3333.895538,705.6506488,940.8675318,470.4337659,235.2168829,669.9239094,267.9695638,267.9695638,133.9847819,2,11,2,2018,0,0,0,0,1,0,0,1,3212.797986,3745.102858,3959.9468340000003
2018-11-03,27.5,44.6,3,21.6,0.0,3130000,4364.543054,674.6955142,899.5940189,449.7970094,224.8985047,683.9182134,273.5672854,273.5672854,136.7836427,2,11,3,2018,0,0,0,1,0,0,0,1,3333.895538,3212.797986,3745.102858
2018-11-04,27.2,50.5,3,23.4,0.0,3130000,4910.961485,757.4401113,1009.920148,504.9600742,252.4800371,767.3252232,306.9300893,306.9300893,153.4650446,2,11,4,2018,0,0,0,1,0,0,0,1,4364.543054,3333.895538,3212.797986
2018-11-05,29.9,60.9,3,24.9,0.0,3130000,4692.878208,741.237371,988.3164947,494.1582474,247.0791237,699.5117445,279.8046978,279.8046978,139.9023489,2,11,5,2018,0,0,0,1,0,0,0,1,4910.961485,4364.543054,3333.895538
2018-11-06,26.9,82.2,1,17.5,0.6,3130000,3386.40585,745.4732716,993.9643622,496.9821811,248.4910905,723.8003524,289.520141,289.520141,144.7600705,2,11,6,2018,0,1,0,0,0,0,0,1,4692.878207,4910.961485,4364.543054
2018-11-07,23.7,90.1,1,7.8,0.2,3130000,3542.488141,727.4406898,969.9209197,484.9604599,242.4802299,839.5389855,335.8155942,335.8155942,167.9077971,2,11,7,2018,0,1,0,0,0,0,0,1,3386.40585,4692.878207,4910.961485
2018-11-08,23.4,90.4,1,10.0,0.2,3130000,3391.77078,732.4782846,976.6377128,488.3188564,244.1594282,738.9762373,295.5904949,295.5904949,147.7952475,2,11,8,2018,0,1,0,0,0,0,0,1,3542.4881410000003,3386.40585,4692.878207
2018-11-09,24.1,79.0,1,19.9,0.3,3130000,3150.649191,695.4819274,927.3092365,463.6546182,231.8273091,656.8187418,262.7274967,262.7274967,131.3637484,2,11,9,2018,0,1,0,0,0,0,0,1,3391.7707800000003,3542.4881410000003,3386.40585
2018-11-10,25.6,76.2,2,19.1,0.0,3130000,3744.463302,694.5841484,926.1121978,463.0560989,231.5280495,768.7883667,307.5153467,307.5153467,153.7576733,2,11,10,2018,0,0,1,0,0,0,0,1,3150.649191,3391.7707800000003,3542.4881410000003
2018-11-11,23.5,58.7,2,19.9,0.0,3130000,4130.180435,777.0511717,1036.068229,518.0341144,259.0170572,824.5605998,329.8242399,329.8242399,164.91212,2,11,11,2018,0,0,1,0,0,0,0,1,3744.463302,3150.649191,3391.7707800000003
2018-11-12,19.5,55.3,4,19.2,0.0,3130000,3808.412971,785.8915385,1047.855385,523.9276923,261.9638462,748.3797069,299.3518828,299.3518828,149.6759414,2,11,12,2018,0,0,0,0,1,0,0,1,4130.180435,3744.463302,3150.649191
2018-12-01,23.0,64.7,4,15.3,0.0,3130000,3152.818219,678.939583,905.2527773,452.6263887,226.3131943,618.4340283,247.3736113,247.3736113,123.6868057,2,12,1,2018,0,0,0,0,1,0,0,1,3808.41297,4130.180435,3744.463302
2018-12-02,20.6,62.4,4,20.5,0.0,3130000,3277.019185,655.9568045,874.6090726,437.3045363,218.6522682,721.1069495,288.4427798,288.4427798,144.2213899,2,12,2,2018,0,0,0,0,1,0,0,1,3152.8182189999998,3808.41297,4130.180435
2018-12-03,26.5,41.2,3,20.9,0.0,3130000,4376.156228,704.5901942,939.4535923,469.7267962,234.8633981,638.7589237,255.5035695,255.5035695,127.7517847,2,12,3,2018,0,0,0,1,0,0,0,1,3277.019185,3152.8182189999998,3808.41297
2018-12-04,27.6,53.2,3,25.8,0.0,3130000,4614.877567,724.132933,965.5105774,482.7552887,241.3776443,700.3103263,280.1241305,280.1241305,140.0620653,2,12,4,2018,0,0,0,1,0,0,0,1,4376.156228,3277.019185,3152.8182189999998
2018-12-05,29.2,57.1,3,25.6,0.7,3130000,4993.714503,697.8368266,930.4491021,465.2245511,232.6122755,895.7172525,358.286901,358.286901,179.1434505,2,12,5,2018,0,0,0,1,0,0,0,1,4614.877566,4376.156228,3277.019185
2018-12-06,27.2,75.4,1,18.9,1.5,3130000,3371.330036,699.2160439,932.2880586,466.1440293,233.0720146,791.9850901,316.7940361,316.7940361,158.397018,2,12,6,2018,0,1,0,0,0,0,0,1,4993.714504,4614.877566,4376.156228
2018-12-07,23.2,91.8,1,6.8,3.0,3130000,3529.923007,741.2084103,988.2778804,494.1389402,247.0694701,809.1508509,323.6603404,323.6603404,161.8301702,2,12,7,2018,0,1,0,0,0,0,0,1,3371.3300360000003,4993.714504,4614.877566
2018-12-08,22.7,90.7,1,12.9,3.1,3130000,3488.745678,757.5453752,1010.0605,505.0302501,252.5151251,753.0690516,301.2276206,301.2276206,150.6138103,2,12,8,2018,0,1,0,0,0,0,0,1,3529.9230070000003,3371.3300360000003,4993.714504
2018-12-09,23.6,78.5,1,19.7,0.0,3130000,3452.809756,698.2398762,930.9865016,465.4932508,232.7466254,826.221355,330.488542,330.488542,165.244271,2,12,9,2018,0,1,0,0,0,0,0,1,3488.745678,3529.9230070000003,3371.3300360000003
2018-12-10,26.1,72.8,2,18.3,0.0,3130000,4012.986791,715.0143985,953.3525313,476.6762657,238.3381328,872.7221455,349.0888582,349.0888582,174.5444291,2,12,10,2018,0,0,1,0,0,0,0,1,3452.8097559999997,3488.745678,3529.9230070000003
2018-12-11,22.9,56.6,2,20.1,0.0,3130000,3998.364008,797.0794922,1062.772656,531.3863281,265.6931641,723.367957,289.3471828,289.3471828,144.6735914,2,12,11,2018,0,0,1,0,0,0,0,1,4012.986791,3452.8097559999997,3488.745678
2018-12-12,20.0,57.0,4,18.7,0.0,3130000,3814.637056,726.9202532,969.2270042,484.6135021,242.3067511,849.8657963,339.9463185,339.9463185,169.9731593,2,12,12,2018,0,0,0,0,1,0,0,1,3998.3640079999996,4012.986791,3452.8097559999997
2019-01-01,18.5,49.4,4,19.0,0.0,3130000,3842.763372,785.4886779,1047.318237,523.6591186,261.8295593,764.1704265,305.6681706,305.6681706,152.8340853,2,1,1,2019,0,0,0,0,1,0,0,1,3814.637055,3998.3640079999996,4012.986791
2019-01-02,21.0,56.4,4,20.3,0.0,3130000,3855.919319,794.8728332,1059.830444,529.9152221,264.9576111,750.5465227,300.2186091,300.2186091,150.1093045,2,1,2,2019,0,0,0,0,1,0,0,1,3842.763373,3814.637055,3998.3640079999996
2019-01-03,22.2,48.7,3,24.0,0.0,3130000,4735.103631,703.7464304,938.3285738,469.1642869,234.5821435,734.27863,293.711452,293.711452,146.855726,2,1,3,2019,0,0,0,1,0,0,0,1,3855.9193189999996,3842.763373,3814.637055
2019-01-04,28.0,43.0,3,26.9,0.0,3130000,4391.534692,643.0429762,857.390635,428.6953175,214.3476587,692.7688645,277.1075458,277.1075458,138.5537729,2,1,4,2019,0,0,0,1,0,0,0,1,4735.103631,3855.9193189999996,3842.763373
2019-01-05,28.0,53.1,3,27.5,0.0,3130000,5302.314649,778.0464059,1037.395208,518.697604,259.348802,828.7110828,331.4844331,331.4844331,165.7422166,2,1,5,2019,0,0,0,1,0,0,0,1,4391.534692,4735.103631,3855.9193189999996
2019-01-06,29.1,63.3,1,24.2,0.0,3130000,3641.146585,704.6754705,939.567294,469.783647,234.8918235,881.1225867,352.4490347,352.4490347,176.2245173,2,1,6,2019,0,1,0,0,0,0,0,1,5302.314648,4391.534692,4735.103631
2019-01-07,23.4,93.2,1,4.5,13.0,3130000,3268.991027,689.5525665,919.403422,459.701711,229.8508555,691.9182843,276.7673137,276.7673137,138.3836569,2,1,7,2019,0,1,0,0,0,0,0,1,3641.146585,5302.314648,4391.534692
2019-01-08,23.5,91.5,1,7.7,11.0,3130000,3370.033067,658.6749166,878.2332221,439.1166111,219.5583055,795.7190816,318.2876326,318.2876326,159.1438163,2,1,8,2019,0,1,0,0,0,0,0,1,3268.991027,3641.146585,5302.314648
2019-01-09,23.2,92.4,1,3.4,2.0,3130000,3476.403573,705.2736157,940.3648209,470.1824105,235.0912052,773.1278388,309.2511355,309.2511355,154.6255678,2,1,9,2019,0,1,0,0,0,0,0,1,3370.0330670000003,3268.991027,3641.146585
2019-01-10,24.7,81.9,2,17.1,1.4,3130000,4035.385938,678.6945194,904.9260259,452.4630129,226.2315065,887.95596,355.182384,355.182384,177.591192,2,1,10,2019,0,0,1,0,0,0,0,1,3476.403573,3370.0330670000003,3268.991027
2019-01-11,24.0,84.5,2,13.0,2.0,3130000,3979.758883,735.4878684,980.6504912,490.3252456,245.1626228,760.705645,304.282258,304.282258,152.141129,2,1,11,2019,0,0,1,0,0,0,0,1,4035.3859380000004,3476.403573,3370.0330670000003
2019-01-12,23.2,73.4,4,16.2,0.0,3130000,3868.350315,706.533245,942.0443266,471.0221633,235.5110817,855.9201754,342.3680701,342.3680701,171.1840351,2,1,12,2019,0,0,0,0,1,0,0,1,3979.758882,4035.3859380000004,3476.403573
2019-02-01,19.3,45.9,4,19.2,0.0,3130000,3747.555017,699.104545,932.1393934,466.0696967,233.0348483,856.6157228,342.6462891,342.6462891,171.3231446,2,2,1,2019,0,0,0,0,1,0,0,1,3868.3503140000003,3979.758882,4035.3859380000004
2019-02-02,21.3,58.9,4,17.3,0.0,3130000,3676.943432,692.8956354,923.8608472,461.9304236,230.9652118,824.0241136,329.6096454,329.6096454,164.8048227,2,2,2,2019,0,0,0,0,1,0,0,1,3747.555017,3868.3503140000003,3979.758882
2019-02-03,24.2,46.6,3,24.0,0.0,3130000,4789.166583,715.0147338,953.3529784,476.6764892,238.3382446,737.1217727,294.8487091,294.8487091,147.4243545,2,2,3,2019,0,0,0,1,0,0,0,1,3676.943432,3747.555017,3868.3503140000003
2019-02-04,27.7,45.4,3,27.0,0.0,3130000,4993.396745,717.1969999,956.2626666,478.1313333,239.0656666,810.8480771,324.3392308,324.3392308,162.1696154,2,2,4,2019,0,0,0,1,0,0,0,1,4789.166582,3676.943432,3747.555017
2019-02-05,26.9,55.5,3,27.5,0.0,3130000,5114.603071,709.5123854,946.0165138,473.0082569,236.5041285,867.5290655,347.0116262,347.0116262,173.5058131,2,2,5,2019,0,0,0,1,0,0,0,1,4993.396745,4789.166582,3676.943432
2019-02-06,29.3,66.0,1,25.2,0.0,3130000,3368.233887,661.5501047,882.0668063,441.0334031,220.5167016,798.778985,319.511594,319.511594,159.755797,2,2,6,2019,0,1,0,0,0,0,0,1,5114.6030709999995,4993.396745,4789.166582
2019-02-07,23.8,90.1,1,7.8,12.2,3130000,3667.27624,797.8023874,1063.736517,531.8682583,265.9341291,735.664668,294.2658672,294.2658672,147.1329336,2,2,7,2019,0,1,0,0,0,0,0,1,3368.2338870000003,5114.6030709999995,4993.396745
2019-02-08,22.9,93.5,1,8.7,17.0,3130000,3616.285514,748.8292366,998.4389822,499.2194911,249.6097455,783.6651831,313.4660733,313.4660733,156.7330366,2,2,8,2019,0,1,0,0,0,0,0,1,3667.27624,3368.2338870000003,5114.6030709999995
2019-02-09,23.6,89.1,1,5.3,0.5,3130000,3373.558559,694.1375148,925.5166864,462.7583432,231.3791716,733.8950727,293.5580291,293.5580291,146.7790145,2,2,9,2019,0,1,0,0,0,0,0,1,3616.285514,3667.27624,3368.2338870000003
2019-02-10,24.8,80.7,2,18.3,0.3,3130000,3986.266487,673.8725475,898.49673,449.248365,224.6241825,871.2613547,348.5045419,348.5045419,174.2522709,2,2,10,2019,0,0,1,0,0,0,0,1,3373.55856,3616.285514,3667.27624
2019-02-11,23.7,81.2,2,15.9,0.1,3130000,4261.804862,773.2745278,1031.032704,515.5163519,257.7581759,838.3486163,335.3394465,335.3394465,167.6697233,2,2,11,2019,0,0,1,0,0,0,0,1,3986.266487,3373.55856,3616.285514
2019-02-12,23.0,73.2,4,15.5,0.3,3130000,4036.529793,746.111789,994.8157186,497.4078593,248.7039297,878.1995516,351.2798206,351.2798206,175.6399103,2,2,12,2019,0,0,0,0,1,0,0,1,4261.804862,3986.266487,3373.55856
2019-03-01,19.8,48.6,4,19.2,0.0,3130000,4054.776668,822.0570227,1096.07603,548.0380151,274.0190076,817.2669349,326.906774,326.906774,163.453387,2,3,1,2019,0,0,0,0,1,0,0,1,4036.5297929999997,4261.804862,3986.266487
2019-03-02,21.9,59.5,4,15.6,0.0,3130000,3999.075315,819.8144175,1093.08589,546.542945,273.2714725,785.6875527,314.2750211,314.2750211,157.1375105,2,3,2,2019,0,0,0,0,1,0,0,1,4054.776668,4036.5297929999997,4261.804862
2019-03-03,23.6,56.8,3,24.1,0.0,3130000,4732.467819,691.4085426,921.8780568,460.9390284,230.4695142,753.4804506,301.3921802,301.3921802,150.6960901,2,3,3,2019,0,0,0,1,0,0,0,1,3999.075315,4054.776668,4036.5297929999997
2019-03-04,28.9,44.9,3,25.7,0.0,3130000,4750.912037,722.8232598,963.7643463,481.8821732,240.9410866,703.8992138,281.5596855,281.5596855,140.7798428,2,3,4,2019,0,0,0,1,0,0,0,1,4732.4678189999995,3999.075315,4054.776668
2019-03-05,26.3,58.4,3,26.9,0.0,3130000,4980.44595,724.3372662,965.7830216,482.8915108,241.4457554,788.8915145,315.5566058,315.5566058,157.7783029,2,3,5,2019,0,0,0,1,0,0,0,1,4750.912037,4732.4678189999995,3999.075315
2019-03-06,28.7,66.3,1,21.9,0.2,3130000,3560.848015,720.9628374,961.2837832,480.6418916,240.3209458,808.3312435,323.3324974,323.3324974,161.6662487,2,3,6,2019,0,1,0,0,0,0,0,1,4980.445951,4750.912037,4732.4678189999995
2019-03-07,24.1,88.4,1,7.1,0.7,3130000,3636.462026,689.9403912,919.9205215,459.9602608,229.9801304,897.9212612,359.1685045,359.1685045,179.5842522,2,3,7,2019,0,1,0,0,0,0,0,1,3560.8480149999996,4980.445951,4750.912037
2019-03-08,22.8,93.5,1,4.6,29.0,3130000,3412.761453,699.9814032,933.3085376,466.6542688,233.3271344,750.5847206,300.2338882,300.2338882,150.1169441,2,3,8,2019,0,1,0,0,0,0,0,1,3636.462026,3560.8480149999996,4980.445951
2019-03-09,23.7,89.4,1,4.6,3.0,3130000,3570.093362,743.1257546,990.8343394,495.4171697,247.7085849,762.2455473,304.8982189,304.8982189,152.4491095,2,3,9,2019,0,1,0,0,0,0,0,1,3412.761453,3636.462026,3560.8480149999996
2019-03-10,24.8,82.1,2,18.4,0.4,3130000,3970.17412,712.9414611,950.5886148,475.2943074,237.6471537,797.9417104,319.1766842,319.1766842,159.5883421,2,3,10,2019,0,0,1,0,0,0,0,1,3570.093362,3412.761453,3636.462026
2019-03-11,23.6,83.9,2,15.1,52.0,3130000,4115.642432,781.5067593,1042.009012,521.0045062,260.5022531,751.51764,300.607056,300.607056,150.303528,2,3,11,2019,0,0,1,0,0,0,0,1,3970.17412,3570.093362,3412.761453
2019-03-12,22.9,74.4,4,14.5,0.1,3130000,4069.632505,756.3774266,1008.503235,504.2516177,252.1258089,878.3253198,351.3301279,351.3301279,175.665064,2,3,12,2019,0,0,0,0,1,0,0,1,4115.642432,3970.17412,3570.093362
2019-04-01,20.4,49.2,4,19.2,0.0,3130000,3751.987104,780.9615401,1041.282054,520.6410268,260.3205134,722.2587893,288.9035157,288.9035157,144.4517579,2,4,1,2019,0,0,0,0,1,0,0,1,4069.6325049999996,4115.642432,3970.17412
2019-04-02,22.7,52.9,4,20.8,0.0,3130000,3755.325921,787.8902978,1050.520397,525.2601986,262.6300993,707.5649859,283.0259944,283.0259944,141.5129972,2,4,2,2019,0,0,0,0,1,0,0,1,3751.987104,4069.6325049999996,4115.642432
2019-04-03,23.2,64.5,3,23.8,0.0,3130000,4873.531636,670.3963535,893.8618047,446.9309023,223.4654512,845.1547788,338.0619115,338.0619115,169.0309558,2,4,3,2019,0,0,0,1,0,0,0,1,3755.325921,3751.987104,4069.6325049999996
2019-04-04,29.0,47.3,3,25.0,0.3,3130000,4946.366424,674.1400909,898.8534546,449.4267273,224.7133636,863.4027571,345.3611029,345.3611029,172.6805514,2,4,4,2019,0,0,0,1,0,0,0,1,4873.531637,3755.325921,3751.987104
2019-04-05,26.4,63.3,3,25.9,0.0,3130000,4821.795642,722.7438933,963.6585245,481.8292622,240.9146311,727.8102645,291.1241058,291.1241058,145.5620529,2,4,5,2019,0,0,0,1,0,0,0,1,4946.366425,4873.531637,3755.325921
2019-04-06,28.7,66.1,1,21.4,0.0,3130000,3358.702937,679.5755903,906.1007871,453.0503935,226.5251968,763.0603797,305.2241519,305.2241519,152.6120759,2,4,6,2019,0,1,0,0,0,0,0,1,4821.795642,4946.366425,4873.531637
2019-04-07,24.7,87.3,1,12.0,0.2,3130000,3332.186311,712.8936579,950.5248772,475.2624386,237.6312193,688.1711745,275.2684698,275.2684698,137.6342349,2,4,7,2019,0,1,0,0,0,0,0,1,3358.702937,4821.795642,4946.366425
2019-04-08,22.6,95.9,1,2.9,41.0,3130000,3373.779072,638.3546485,851.1395313,425.5697657,212.7848828,831.2492552,332.4997021,332.4997021,166.249851,2,4,8,2019,0,1,0,0,0,0,0,1,3332.186312,3358.702937,4821.795642
2019-04-09,23.4,92.0,1,6.9,12.3,3130000,3418.899782,648.6224837,864.8299783,432.4149892,216.2074946,834.8690738,333.9476295,333.9476295,166.9738148,2,4,9,2019,0,1,0,0,0,0,0,1,3373.7790720000003,3332.186312,3358.702937
2019-04-10,24.1,86.0,2,17.1,43.0,3130000,3871.214391,722.8940717,963.8587623,481.9293811,240.9646906,731.69727,292.678908,292.678908,146.339454,2,4,10,2019,0,0,1,0,0,0,0,1,3418.899781,3373.7790720000003,3332.186312
2019-04-11,24.3,86.3,2,15.2,31.0,3130000,4151.814535,765.1111196,1020.148159,510.0740797,255.0370399,796.7366307,318.6946523,318.6946523,159.3473261,2,4,11,2019,0,0,1,0,0,0,0,1,3871.21439,3418.899781,3373.7790720000003
2019-04-12,23.2,73.4,4,11.4,0.0,3130000,3695.381642,709.0525403,945.4033871,472.7016935,236.3508468,760.3485287,304.1394115,304.1394115,152.0697057,2,4,12,2019,0,0,0,0,1,0,0,1,4151.814535,3871.21439,3418.899781
2019-05-01,20.5,53.8,4,19.0,0.0,3130000,3457.318727,627.668624,836.8914986,418.4457493,209.2228747,818.6524967,327.4609987,327.4609987,163.7304993,2,5,1,2019,0,0,0,0,1,0,0,1,3695.3816420000003,4151.814535,3871.21439
2019-05-02,22.4,58.5,4,19.9,0.0,3130000,3665.231803,737.264842,983.0197894,491.5098947,245.7549473,743.3063544,297.3225417,297.3225417,148.6612709,2,5,2,2019,0,0,0,0,1,0,0,1,3457.318728,3695.3816420000003,4151.814535
2019-05-03,22.6,63.5,3,23.8,0.0,3130000,4968.177741,674.9448245,899.9264326,449.9632163,224.9816082,875.5290066,350.2116026,350.2116026,175.1058013,2,5,3,2019,0,0,0,1,0,0,0,1,3665.2318020000002,3457.318728,3695.3816420000003
2019-05-04,28.1,55.8,3,24.1,2.7,3130000,4942.375978,766.3480073,1021.797343,510.8986715,255.4493358,707.9642568,283.1857027,283.1857027,141.5928514,2,5,4,2019,0,0,0,1,0,0,0,1,4968.177742,3665.2318020000002,3457.318728
2019-05-05,27.4,60.8,3,26.9,0.0,3130000,5067.945496,697.7461399,930.3281865,465.1640933,232.5820466,867.96136,347.184544,347.184544,173.592272,2,5,5,2019,0,0,0,1,0,0,0,1,4942.375978,4968.177742,3665.2318020000002
2019-05-06,29.8,64.7,1,24.6,0.5,3130000,3253.540689,658.1981706,877.5975607,438.7987804,219.3993902,739.1914665,295.6765866,295.6765866,147.8382933,2,5,6,2019,0,1,0,0,0,0,0,1,5067.945496,4942.375978,4968.177742
2019-05-07,24.0,89.9,1,10.5,5.0,3130000,3639.748886,721.756945,962.3425933,481.1712967,240.5856483,846.4254808,338.5701923,338.5701923,169.2850962,2,5,7,2019,0,1,0,0,0,0,0,1,3253.540689,5067.945496,4942.375978
2019-05-08,22.9,96.1,1,3.4,40.0,3130000,3424.838799,656.9955343,875.9940457,437.9970229,218.9985114,828.7137925,331.485517,331.485517,165.7427585,2,5,8,2019,0,1,0,0,0,0,0,1,3639.7488869999997,3253.540689,5067.945496
2019-05-09,23.5,91.1,1,6.9,2.8,3130000,3633.063164,731.7400438,975.6533918,487.8266959,243.9133479,816.1964164,326.4785666,326.4785666,163.2392833,2,5,9,2019,0,1,0,0,0,0,0,1,3424.838799,3639.7488869999997,3253.540689
2019-05-10,23.9,86.1,2,17.2,3.0,3130000,4033.178829,710.7179205,947.623894,473.811947,236.9059735,832.8553433,333.1421373,333.1421373,166.5710687,2,5,10,2019,0,0,1,0,0,0,0,1,3633.063163,3424.838799,3639.7488869999997
2019-05-11,24.9,83.2,2,16.1,1.8,3130000,4236.76309,787.9062529,1050.541671,525.2708353,262.6354176,800.9744345,320.3897738,320.3897738,160.1948869,2,5,11,2019,0,0,1,0,0,0,0,1,4033.1788290000004,3633.063163,3424.838799
2019-05-12,23.1,76.1,4,7.5,2.8,3130000,3826.575362,776.7245096,1035.632679,517.8163397,258.9081699,716.3558731,286.5423493,286.5423493,143.2711746,2,5,12,2019,0,0,0,0,1,0,0,1,4236.763091000001,4033.1788290000004,3633.063163
2019-06-01,20.5,52.9,4,19.1,0.0,3130000,3892.545229,764.3722024,1019.162937,509.5814683,254.7907341,825.3946469,330.1578588,330.1578588,165.0789294,2,6,1,2019,0,0,0,0,1,0,0,1,3826.575363,4236.763091000001,4033.1788290000004
2019-06-02,22.5,61.5,4,20.1,0.2,3130000,3717.58367,723.0535515,964.071402,482.035701,241.0178505,795.0022559,318.0009024,318.0009024,159.0004512,2,6,2,2019,0,0,0,0,1,0,0,1,3892.5452299999997,3826.575363,4236.763091000001
2019-06-03,21.5,62.6,3,24.2,0.0,3130000,5058.963053,723.5303728,964.7071638,482.3535819,241.1767909,830.9477131,332.3790853,332.3790853,166.1895426,2,6,3,2019,0,0,0,1,0,0,0,1,3717.58367,3892.5452299999997,3826.575363
2019-06-04,28.6,49.3,3,24.8,0.0,3130000,4899.597786,695.7566196,927.6754929,463.8377464,231.9188732,808.2794996,323.3117998,323.3117998,161.6558999,2,6,4,2019,0,0,0,1,0,0,0,1,5058.963054,3717.58367,3892.5452299999997
2019-06-05,28.7,56.2,3,24.0,0.0,3130000,4700.143884,635.9802146,847.9736195,423.9868097,211.9934049,823.3685593,329.3474237,329.3474237,164.6737119,2,6,5,2019,0,0,0,1,0,0,0,1,4899.597786,5058.963054,3717.58367
2019-06-06,28.9,67.0,1,23.0,0.1,3130000,3514.81836,745.3757605,993.8343473,496.9171737,248.4585868,741.1969925,296.478797,296.478797,148.2393985,2,6,6,2019,0,1,0,0,0,0,0,1,4700.143883000001,4899.597786,5058.963054
